stt,name,province,description,rating,image,keywords,activities,clean_keywords,text_for_model
666,Bảo tàng Đắk Lắk,Đắk Lắk,"Trưng bày văn hóa các dân tộc Tây Nguyên, hiện vật và nhạc cụ truyền thống. Không gian hiện đại, thuận tiện tham quan. Phù hợp học sinh, sinh viên và khách du lịch.",4.5,(tham khảo),"văn hóa dân gian, khoa học/bảo tàng, bảo tàng",indoor,"['văn hóa dân gian', 'khoa họcbảo tàng', 'bảo tàng']","Trưng bày văn hóa các dân tộc Tây Nguyên, hiện vật và nhạc cụ truyền thống. Không gian hiện đại, thuận tiện tham quan. Phù hợp học sinh, sinh viên và khách du lịch. Đắk Lắk Bảo tàng Đắk Lắk văn hóa dân gian khoa họcbảo tàng bảo tàng"
667,Hồ Ea Kao,Đắk Lắk,"Hồ nước rộng, bao quanh rừng xanh và núi. Thích hợp dạo bộ, picnic và câu cá. Không gian yên bình, thư giãn.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ nước rộng, bao quanh rừng xanh và núi. Thích hợp dạo bộ, picnic và câu cá. Không gian yên bình, thư giãn. Đắk Lắk Hồ Ea Kao thiên nhiên yên bình hồ"
668,Nhà thờ Chánh Tòa Buôn Ma Thuột,Đắk Lắk,"Kiến trúc Gothic độc đáo, cổ kính. Không gian trang nghiêm, thích hợp lễ tôn giáo và tham quan. Điểm check-in kiến trúc nổi bật.",4.4,(tham khảo),"kiến trúc tôn giáo, cổ kính, nhà thờ",indoor,"['kiến trúc tôn giáo', 'cổ kính', 'nhà thờ']","Kiến trúc Gothic độc đáo, cổ kính. Không gian trang nghiêm, thích hợp lễ tôn giáo và tham quan. Điểm check-in kiến trúc nổi bật. Đắk Lắk Nhà thờ Chánh Tòa Buôn Ma Thuột kiến trúc tôn giáo cổ kính nhà thờ"
669,Làng cà phê Buôn Ma Thuột,Đắk Lắk,"Làng nghề cà phê truyền thống, du khách tham quan quy trình sản xuất. Không gian xanh mát, thư giãn và trải nghiệm văn hóa địa phương.",4.5,(tham khảo),"văn hóa dân gian, đời sống địa phương, làng nghề truyền thống",indoor,"['văn hóa dân gian', 'đời sống địa phương', 'làng nghề truyền thống']","Làng nghề cà phê truyền thống, du khách tham quan quy trình sản xuất. Không gian xanh mát, thư giãn và trải nghiệm văn hóa địa phương. Đắk Lắk Làng cà phê Buôn Ma Thuột văn hóa dân gian đời sống địa phương làng nghề truyền thống"
670,Chùa Sắc Tứ Khải Đoan,Đắk Lắk,"Chùa cổ kính với kiến trúc truyền thống, không gian yên bình. Thích hợp tham quan và lễ chùa.",4.4,(tham khảo),"tâm linh, cổ kính, chùa/đền/miếu",outdoor,"['tâm linh', 'cổ kính', 'chùađềnmiếu']","Chùa cổ kính với kiến trúc truyền thống, không gian yên bình. Thích hợp tham quan và lễ chùa. Đắk Lắk Chùa Sắc Tứ Khải Đoan tâm linh cổ kính chùađềnmiếu"
671,Hồ T’nưng,Đắk Lắk,"Hồ nước rộng, bao quanh núi rừng. Phù hợp dạo bộ, picnic và chụp ảnh. Không gian thơ mộng và yên bình.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ nước rộng, bao quanh núi rừng. Phù hợp dạo bộ, picnic và chụp ảnh. Không gian thơ mộng và yên bình. Đắk Lắk Hồ T’nưng thiên nhiên yên bình hồ"
672,Thác Gia Long,Đắk Lắk,"Thác nước hùng vĩ, nước chảy mạnh giữa rừng xanh. Thích hợp trekking, chụp ảnh và dã ngoại. Không gian hoang sơ, gần gũi thiên nhiên.",4.6,(tham khảo),"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác nước hùng vĩ, nước chảy mạnh giữa rừng xanh. Thích hợp trekking, chụp ảnh và dã ngoại. Không gian hoang sơ, gần gũi thiên nhiên. Đắk Lắk Thác Gia Long thiên nhiên hoành tráng thác"
673,Khu du lịch KoTam,Đắk Lắk,"Khu sinh thái kết hợp nghỉ dưỡng, tham quan cà phê và trải nghiệm văn hóa dân tộc. Không gian xanh mát, yên bình.",4.5,(tham khảo),"sinh thái, xanh mát, khu sinh thái",outdoor,"['sinh thái', 'xanh mát', 'khu sinh thái']","Khu sinh thái kết hợp nghỉ dưỡng, tham quan cà phê và trải nghiệm văn hóa dân tộc. Không gian xanh mát, yên bình. Đắk Lắk Khu du lịch KoTam sinh thái xanh mát khu sinh thái"
674,Thác Nhạn,Đắk Lắk,"Thác nước nhỏ, nước trong xanh, rừng bao quanh. Phù hợp trekking, chụp ảnh và picnic. Không gian nguyên sơ, yên bình.",4.5,(tham khảo),"thiên nhiên, nguyên sơ, thác",outdoor,"['thiên nhiên', 'nguyên sơ', 'thác']","Thác nước nhỏ, nước trong xanh, rừng bao quanh. Phù hợp trekking, chụp ảnh và picnic. Không gian nguyên sơ, yên bình. Đắk Lắk Thác Nhạn thiên nhiên nguyên sơ thác"
675,Hồ Buôn Kuốp,Đắk Lắk,"Hồ rộng, nước trong xanh, bao quanh núi rừng. Thích hợp dạo bộ, picnic và câu cá. Không gian yên bình và thư giãn.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ rộng, nước trong xanh, bao quanh núi rừng. Thích hợp dạo bộ, picnic và câu cá. Không gian yên bình và thư giãn. Đắk Lắk Hồ Buôn Kuốp thiên nhiên yên bình hồ"
676,Thác Dray Bhăng,Đắk Lắk,"Thác nước cao, hùng vĩ, thích hợp trekking và chụp ảnh. Không gian hoang sơ, gần gũi thiên nhiên.",4.6,(tham khảo),"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác nước cao, hùng vĩ, thích hợp trekking và chụp ảnh. Không gian hoang sơ, gần gũi thiên nhiên. Đắk Lắk Thác Dray Bhăng thiên nhiên hoành tráng thác"
677,Vườn quốc gia Chư Yang Sin,Đắk Lắk,"Khu bảo tồn thiên nhiên với rừng nguyên sinh và động vật hoang dã. Thích hợp trekking, cắm trại và quan sát thú.",4.6,(tham khảo),"thiên nhiên, nguyên sơ, khu sinh thái",outdoor,"['thiên nhiên', 'nguyên sơ', 'khu sinh thái']","Khu bảo tồn thiên nhiên với rừng nguyên sinh và động vật hoang dã. Thích hợp trekking, cắm trại và quan sát thú. Đắk Lắk Vườn quốc gia Chư Yang Sin thiên nhiên nguyên sơ khu sinh thái"
678,Thác Trinh Nữ,Đắk Lắk,"Thác nước nhỏ nhưng hùng vĩ, bao quanh rừng nguyên sinh. Thích hợp trekking và chụp ảnh.",4.5,(tham khảo),"thiên nhiên, nguyên sơ, thác",outdoor,"['thiên nhiên', 'nguyên sơ', 'thác']","Thác nước nhỏ nhưng hùng vĩ, bao quanh rừng nguyên sinh. Thích hợp trekking và chụp ảnh. Đắk Lắk Thác Trinh Nữ thiên nhiên nguyên sơ thác"
679,Làng cà phê Êa H’Leo,Đắk Lắk,"Làng nghề cà phê truyền thống, du khách tham quan và thưởng thức cà phê. Không gian xanh mát, gần gũi thiên nhiên.",4.5,(tham khảo),"văn hóa dân gian, đời sống địa phương, làng nghề truyền thống",indoor,"['văn hóa dân gian', 'đời sống địa phương', 'làng nghề truyền thống']","Làng nghề cà phê truyền thống, du khách tham quan và thưởng thức cà phê. Không gian xanh mát, gần gũi thiên nhiên. Đắk Lắk Làng cà phê Êa H’Leo văn hóa dân gian đời sống địa phương làng nghề truyền thống"
680,Chùa Bửu Minh,Đắk Lắk,"Chùa cổ kính, kiến trúc đẹp và trang nghiêm. Thích hợp tham quan và lễ chùa.",4.4,(tham khảo),"tâm linh, cổ kính, chùa/đền/miếu",outdoor,"['tâm linh', 'cổ kính', 'chùađềnmiếu']","Chùa cổ kính, kiến trúc đẹp và trang nghiêm. Thích hợp tham quan và lễ chùa. Đắk Lắk Chùa Bửu Minh tâm linh cổ kính chùađềnmiếu"
681,Bảo tàng văn hóa các dân tộc Tây Nguyên,Đắk Lắk,"Trưng bày hiện vật, trang phục, nhạc cụ và đời sống các dân tộc Tây Nguyên. Không gian giáo dục và tham quan.",4.5,(tham khảo),"văn hóa dân gian, khoa học/bảo tàng, bảo tàng",indoor,"['văn hóa dân gian', 'khoa họcbảo tàng', 'bảo tàng']","Trưng bày hiện vật, trang phục, nhạc cụ và đời sống các dân tộc Tây Nguyên. Không gian giáo dục và tham quan. Đắk Lắk Bảo tàng văn hóa các dân tộc Tây Nguyên văn hóa dân gian khoa họcbảo tàng bảo tàng"
682,Rạp chiếu phim CGV Buôn Ma Thuột,Đắk Lắk,"Rạp phim hiện đại, đa phòng chiếu, âm thanh sống động. Phù hợp giải trí indoor.",4.4,(tham khảo),"giải trí, hiện đại, đô thị",indoor,"['giải trí', 'hiện đại', 'đô thị']","Rạp phim hiện đại, đa phòng chiếu, âm thanh sống động. Phù hợp giải trí indoor. Đắk Lắk Rạp chiếu phim CGV Buôn Ma Thuột giải trí hiện đại đô thị"
683,Hồ Lak 2,Đắk Lắk,"Hồ rộng, nước trong xanh, bao quanh núi rừng. Thích hợp picnic, chèo thuyền và chụp ảnh.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ rộng, nước trong xanh, bao quanh núi rừng. Thích hợp picnic, chèo thuyền và chụp ảnh. Đắk Lắk Hồ Lak 2 thiên nhiên yên bình hồ"
684,Thác Yang Bay,Đắk Lắk,"Thác nước nhiều tầng, nước chảy mạnh, bao quanh rừng xanh. Thích hợp trekking và chụp ảnh.",4.6,(tham khảo),"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác nước nhiều tầng, nước chảy mạnh, bao quanh rừng xanh. Thích hợp trekking và chụp ảnh. Đắk Lắk Thác Yang Bay thiên nhiên hoành tráng thác"
685,Khu du lịch sinh thái M’Drak,Đắk Lắk,"Khu sinh thái xanh mát, dạo bộ, trải nghiệm văn hóa dân tộc. Phù hợp picnic và cắm trại.",4.5,(tham khảo),"sinh thái, xanh mát, khu sinh thái",outdoor,"['sinh thái', 'xanh mát', 'khu sinh thái']","Khu sinh thái xanh mát, dạo bộ, trải nghiệm văn hóa dân tộc. Phù hợp picnic và cắm trại. Đắk Lắk Khu du lịch sinh thái M’Drak sinh thái xanh mát khu sinh thái"
686,Hồ Ea Knốp,Đắk Lắk,"Hồ nước rộng, xung quanh núi rừng. Thích hợp dạo bộ, picnic và chụp ảnh.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ nước rộng, xung quanh núi rừng. Thích hợp dạo bộ, picnic và chụp ảnh. Đắk Lắk Hồ Ea Knốp thiên nhiên yên bình hồ"
687,Thác Liêng Nung,Đắk Lắk,"Thác nước đẹp, nước trong xanh, bao quanh rừng núi. Phù hợp trekking và chụp ảnh.",4.5,(tham khảo),"thiên nhiên, nguyên sơ, thác",outdoor,"['thiên nhiên', 'nguyên sơ', 'thác']","Thác nước đẹp, nước trong xanh, bao quanh rừng núi. Phù hợp trekking và chụp ảnh. Đắk Lắk Thác Liêng Nung thiên nhiên nguyên sơ thác"
688,Hồ Ea Nu,Đắk Lắk,"Hồ nước rộng, nước trong xanh, yên bình. Thích hợp picnic, câu cá và dạo bộ.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ nước rộng, nước trong xanh, yên bình. Thích hợp picnic, câu cá và dạo bộ. Đắk Lắk Hồ Ea Nu thiên nhiên yên bình hồ"
689,Làng văn hóa dân tộc Ê Đê,Đắk Lắk,"Làng bản dân tộc, trải nghiệm văn hóa, nhạc cụ và múa dân gian. Không gian sinh thái gần gũi thiên nhiên.",4.5,(tham khảo),"văn hóa dân gian, đời sống địa phương, bản làng",outdoor,"['văn hóa dân gian', 'đời sống địa phương', 'bản làng']","Làng bản dân tộc, trải nghiệm văn hóa, nhạc cụ và múa dân gian. Không gian sinh thái gần gũi thiên nhiên. Đắk Lắk Làng văn hóa dân tộc Ê Đê văn hóa dân gian đời sống địa phương bản làng"
690,Hồ Tơ Nưng,Đắk Lắk,"Hồ nước rộng, thơ mộng, bao quanh núi rừng. Thích hợp picnic, dạo bộ và chụp ảnh.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ nước rộng, thơ mộng, bao quanh núi rừng. Thích hợp picnic, dạo bộ và chụp ảnh. Đắk Lắk Hồ Tơ Nưng thiên nhiên yên bình hồ"
691,Thác Dray Sap 2,Đắk Lắk,"Thác nước hùng vĩ, nhiều tầng nước. Phù hợp trekking và chụp ảnh. Không gian nguyên sơ, hoang dã.",4.6,(tham khảo),"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác nước hùng vĩ, nhiều tầng nước. Phù hợp trekking và chụp ảnh. Không gian nguyên sơ, hoang dã. Đắk Lắk Thác Dray Sap 2 thiên nhiên hoành tráng thác"
692,Nhà thờ Chính Tòa Buôn Ma Thuột 2,Đắk Lắk,"Kiến trúc Gothic cổ kính, trang nghiêm. Thích hợp tham quan và lễ tôn giáo.",4.4,(tham khảo),"kiến trúc tôn giáo, cổ kính, nhà thờ",indoor,"['kiến trúc tôn giáo', 'cổ kính', 'nhà thờ']","Kiến trúc Gothic cổ kính, trang nghiêm. Thích hợp tham quan và lễ tôn giáo. Đắk Lắk Nhà thờ Chính Tòa Buôn Ma Thuột 2 kiến trúc tôn giáo cổ kính nhà thờ"
693,Thác Trinh Nữ 2,Đắk Lắk,"Thác nước nhỏ, nước trong xanh, rừng bao quanh. Thích hợp trekking và picnic.",4.5,(tham khảo),"thiên nhiên, nguyên sơ, thác",outdoor,"['thiên nhiên', 'nguyên sơ', 'thác']","Thác nước nhỏ, nước trong xanh, rừng bao quanh. Thích hợp trekking và picnic. Đắk Lắk Thác Trinh Nữ 2 thiên nhiên nguyên sơ thác"
694,Hồ Ea Kao 2,Đắk Lắk,"Hồ rộng, bao quanh núi rừng xanh mát. Thích hợp dạo bộ, picnic và chèo thuyền.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ rộng, bao quanh núi rừng xanh mát. Thích hợp dạo bộ, picnic và chèo thuyền. Đắk Lắk Hồ Ea Kao 2 thiên nhiên yên bình hồ"
695,Làng cà phê Buôn Ma Thuột 2,Đắk Lắk,"Làng nghề cà phê truyền thống, du khách tham quan và thưởng thức cà phê.",4.5,(tham khảo),"văn hóa dân gian, đời sống địa phương, làng nghề truyền thống",indoor,"['văn hóa dân gian', 'đời sống địa phương', 'làng nghề truyền thống']","Làng nghề cà phê truyền thống, du khách tham quan và thưởng thức cà phê. Đắk Lắk Làng cà phê Buôn Ma Thuột 2 văn hóa dân gian đời sống địa phương làng nghề truyền thống"
696,Chùa Bửu Minh 2,Đắk Lắk,"Chùa cổ kính, kiến trúc đẹp và trang nghiêm. Thích hợp tham quan và lễ chùa.",4.4,(tham khảo),"tâm linh, cổ kính, chùa/đền/miếu",outdoor,"['tâm linh', 'cổ kính', 'chùađềnmiếu']","Chùa cổ kính, kiến trúc đẹp và trang nghiêm. Thích hợp tham quan và lễ chùa. Đắk Lắk Chùa Bửu Minh 2 tâm linh cổ kính chùađềnmiếu"
697,Bảo tàng văn hóa Tây Nguyên 2,Đắk Lắk,Trưng bày hiện vật các dân tộc Tây Nguyên. Không gian giáo dục và tham quan.,4.5,(tham khảo),"văn hóa dân gian, khoa học/bảo tàng, bảo tàng",indoor,"['văn hóa dân gian', 'khoa họcbảo tàng', 'bảo tàng']",Trưng bày hiện vật các dân tộc Tây Nguyên. Không gian giáo dục và tham quan. Đắk Lắk Bảo tàng văn hóa Tây Nguyên 2 văn hóa dân gian khoa họcbảo tàng bảo tàng
698,Rạp chiếu phim CGV Buôn Ma Thuột 2,Đắk Lắk,"Rạp phim hiện đại, đa phòng chiếu, âm thanh sống động. Phù hợp giải trí indoor.",4.4,(tham khảo),"giải trí, hiện đại, đô thị",indoor,"['giải trí', 'hiện đại', 'đô thị']","Rạp phim hiện đại, đa phòng chiếu, âm thanh sống động. Phù hợp giải trí indoor. Đắk Lắk Rạp chiếu phim CGV Buôn Ma Thuột 2 giải trí hiện đại đô thị"
699,Hồ Lak 3,Đắk Lắk,"Hồ nước rộng, bao quanh núi rừng. Thích hợp picnic, chèo thuyền và dạo bộ.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ nước rộng, bao quanh núi rừng. Thích hợp picnic, chèo thuyền và dạo bộ. Đắk Lắk Hồ Lak 3 thiên nhiên yên bình hồ"
700,Thác Yang Bay 2,Đắk Lắk,"Thác nhiều tầng, nước chảy mạnh giữa rừng xanh. Thích hợp trekking và chụp ảnh.",4.6,(tham khảo),"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác nhiều tầng, nước chảy mạnh giữa rừng xanh. Thích hợp trekking và chụp ảnh. Đắk Lắk Thác Yang Bay 2 thiên nhiên hoành tráng thác"
701,Vườn quốc gia Cát Tiên,Đồng Nai,"Khu rừng nguyên sinh với động vật hoang dã và thác nước. Thích hợp trekking, cắm trại và quan sát thiên nhiên. Không gian hoang sơ và yên bình.",4.7,(tham khảo),"thiên nhiên, nguyên sơ, khu sinh thái",outdoor,"['thiên nhiên', 'nguyên sơ', 'khu sinh thái']","Khu rừng nguyên sinh với động vật hoang dã và thác nước. Thích hợp trekking, cắm trại và quan sát thiên nhiên. Không gian hoang sơ và yên bình. Đồng Nai Vườn quốc gia Cát Tiên thiên nhiên nguyên sơ khu sinh thái"
702,Khu du lịch sinh thái Thác Giang Điền,Đồng Nai,"Khu sinh thái kết hợp thác nước và hồ tự nhiên. Thích hợp dã ngoại, chụp ảnh và picnic. Không gian xanh mát, gần gũi thiên nhiên.",4.6,(tham khảo),"sinh thái, xanh mát, khu sinh thái",outdoor,"['sinh thái', 'xanh mát', 'khu sinh thái']","Khu sinh thái kết hợp thác nước và hồ tự nhiên. Thích hợp dã ngoại, chụp ảnh và picnic. Không gian xanh mát, gần gũi thiên nhiên. Đồng Nai Khu du lịch sinh thái Thác Giang Điền sinh thái xanh mát khu sinh thái"
703,Biển nhân tạo Long Hải,Đồng Nai,"Hồ nước nhân tạo với bãi cát rộng. Thích hợp tắm hồ, picnic và dạo chơi. Không gian thư giãn, thích hợp gia đình.",4.5,(tham khảo),"thiên nhiên, cảnh đẹp, hồ",outdoor,"['thiên nhiên', 'cảnh đẹp', 'hồ']","Hồ nước nhân tạo với bãi cát rộng. Thích hợp tắm hồ, picnic và dạo chơi. Không gian thư giãn, thích hợp gia đình. Đồng Nai Biển nhân tạo Long Hải thiên nhiên cảnh đẹp hồ"
704,Dinh Thống Nhất Đồng Nai,Đồng Nai,"Dinh thự lịch sử, kiến trúc cổ kính. Thích hợp tham quan và tìm hiểu văn hóa. Không gian trang nghiêm và lịch sử.",4.4,(tham khảo),"lịch sử, cổ kính, di tích",outdoor,"['lịch sử', 'cổ kính', 'di tích']","Dinh thự lịch sử, kiến trúc cổ kính. Thích hợp tham quan và tìm hiểu văn hóa. Không gian trang nghiêm và lịch sử. Đồng Nai Dinh Thống Nhất Đồng Nai lịch sử cổ kính di tích"
705,Khu du lịch Bửu Long,Đồng Nai,"Hồ và đồi núi, không gian yên bình. Thích hợp picnic, dạo bộ và chụp ảnh. Có các điểm check-in đẹp và cảnh quan xanh mát.",4.6,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ và đồi núi, không gian yên bình. Thích hợp picnic, dạo bộ và chụp ảnh. Có các điểm check-in đẹp và cảnh quan xanh mát. Đồng Nai Khu du lịch Bửu Long thiên nhiên yên bình hồ"
706,Công viên Suối Mơ,Đồng Nai,"Suối nước mát, cảnh quan tự nhiên đẹp. Thích hợp tắm suối, picnic và trekking. Không gian xanh mát và thư giãn.",4.6,(tham khảo),"thiên nhiên, xanh mát, suối",outdoor,"['thiên nhiên', 'xanh mát', 'suối']","Suối nước mát, cảnh quan tự nhiên đẹp. Thích hợp tắm suối, picnic và trekking. Không gian xanh mát và thư giãn. Đồng Nai Công viên Suối Mơ thiên nhiên xanh mát suối"
707,Khu du lịch Cao Minh,Đồng Nai,"Khu sinh thái kết hợp vườn cây và hồ nhân tạo. Phù hợp dạo bộ, picnic và trải nghiệm gia đình. Không gian yên bình, xanh mát.",4.5,(tham khảo),"sinh thái, xanh mát, khu sinh thái",outdoor,"['sinh thái', 'xanh mát', 'khu sinh thái']","Khu sinh thái kết hợp vườn cây và hồ nhân tạo. Phù hợp dạo bộ, picnic và trải nghiệm gia đình. Không gian yên bình, xanh mát. Đồng Nai Khu du lịch Cao Minh sinh thái xanh mát khu sinh thái"
708,Chùa Bửu Phong,Đồng Nai,"Chùa cổ kính, kiến trúc đẹp. Không gian trang nghiêm và yên tĩnh, thích hợp lễ chùa.",4.4,(tham khảo),"tâm linh, cổ kính, chùa/đền/miếu",outdoor,"['tâm linh', 'cổ kính', 'chùađềnmiếu']","Chùa cổ kính, kiến trúc đẹp. Không gian trang nghiêm và yên tĩnh, thích hợp lễ chùa. Đồng Nai Chùa Bửu Phong tâm linh cổ kính chùađềnmiếu"
709,Hồ Trị An,Đồng Nai,"Hồ rộng lớn, cảnh quan sông nước đẹp. Thích hợp dạo bộ, picnic và câu cá. Không gian yên bình và thư giãn.",4.6,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ rộng lớn, cảnh quan sông nước đẹp. Thích hợp dạo bộ, picnic và câu cá. Không gian yên bình và thư giãn. Đồng Nai Hồ Trị An thiên nhiên yên bình hồ"
710,Khu du lịch Đại Nam,Đồng Nai,"Khu vui chơi giải trí hiện đại, công viên nước, trò chơi mạo hiểm. Không gian rộng, phù hợp cả gia đình.",4.5,(tham khảo),"giải trí, hiện đại, khu vui chơi",indoor,"['giải trí', 'hiện đại', 'khu vui chơi']","Khu vui chơi giải trí hiện đại, công viên nước, trò chơi mạo hiểm. Không gian rộng, phù hợp cả gia đình. Đồng Nai Khu du lịch Đại Nam giải trí hiện đại khu vui chơi"
711,Nhà thờ Chánh Tòa Đồng Nai,Đồng Nai,"Kiến trúc Gothic cổ kính, trang nghiêm. Thích hợp tham quan và lễ tôn giáo.",4.4,(tham khảo),"kiến trúc tôn giáo, cổ kính, nhà thờ",indoor,"['kiến trúc tôn giáo', 'cổ kính', 'nhà thờ']","Kiến trúc Gothic cổ kính, trang nghiêm. Thích hợp tham quan và lễ tôn giáo. Đồng Nai Nhà thờ Chánh Tòa Đồng Nai kiến trúc tôn giáo cổ kính nhà thờ"
712,Làng nghề gốm Biên Hòa,Đồng Nai,Làng nghề truyền thống lâu đời. Du khách tham quan và mua quà lưu niệm. Không gian văn hóa gần gũi.,4.5,(tham khảo),"văn hóa dân gian, truyền thống, làng nghề truyền thống",indoor,"['văn hóa dân gian', 'truyền thống', 'làng nghề truyền thống']",Làng nghề truyền thống lâu đời. Du khách tham quan và mua quà lưu niệm. Không gian văn hóa gần gũi. Đồng Nai Làng nghề gốm Biên Hòa văn hóa dân gian truyền thống làng nghề truyền thống
713,Công viên Biên Hòa,Đồng Nai,"Công viên rộng, nhiều cây xanh, thích hợp dạo bộ và picnic. Không gian thư giãn, yên bình.",4.5,(tham khảo),"sinh thái, xanh mát, công viên",outdoor,"['sinh thái', 'xanh mát', 'công viên']","Công viên rộng, nhiều cây xanh, thích hợp dạo bộ và picnic. Không gian thư giãn, yên bình. Đồng Nai Công viên Biên Hòa sinh thái xanh mát công viên"
714,Chợ Biên Hòa,Đồng Nai,"Chợ truyền thống sầm uất, đa dạng sản phẩm. Phù hợp trải nghiệm văn hóa và mua sắm.",4.4,(tham khảo),"mua sắm, sầm uất, chợ",indoor,"['mua sắm', 'sầm uất', 'chợ']","Chợ truyền thống sầm uất, đa dạng sản phẩm. Phù hợp trải nghiệm văn hóa và mua sắm. Đồng Nai Chợ Biên Hòa mua sắm sầm uất chợ"
715,Hồ Long Ẩn,Đồng Nai,"Hồ nước yên bình, cảnh quan đẹp. Thích hợp picnic và dạo bộ.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ nước yên bình, cảnh quan đẹp. Thích hợp picnic và dạo bộ. Đồng Nai Hồ Long Ẩn thiên nhiên yên bình hồ"
716,Thác Vĩnh An,Đồng Nai,"Thác nước nhỏ, cảnh quan hoang sơ. Thích hợp trekking, picnic và chụp ảnh.",4.5,(tham khảo),"thiên nhiên, nguyên sơ, thác",outdoor,"['thiên nhiên', 'nguyên sơ', 'thác']","Thác nước nhỏ, cảnh quan hoang sơ. Thích hợp trekking, picnic và chụp ảnh. Đồng Nai Thác Vĩnh An thiên nhiên nguyên sơ thác"
717,Khu du lịch Thanh Thủy,Đồng Nai,"Khu sinh thái xanh mát, hồ và vườn cây. Thích hợp picnic, dạo bộ và gia đình.",4.5,(tham khảo),"sinh thái, xanh mát, khu sinh thái",outdoor,"['sinh thái', 'xanh mát', 'khu sinh thái']","Khu sinh thái xanh mát, hồ và vườn cây. Thích hợp picnic, dạo bộ và gia đình. Đồng Nai Khu du lịch Thanh Thủy sinh thái xanh mát khu sinh thái"
718,Nhà hát Đồng Nai,Đồng Nai,"Nhà hát hiện đại, tổ chức biểu diễn nghệ thuật. Phù hợp giải trí indoor.",4.4,(tham khảo),"giải trí, hiện đại, đô thị",indoor,"['giải trí', 'hiện đại', 'đô thị']","Nhà hát hiện đại, tổ chức biểu diễn nghệ thuật. Phù hợp giải trí indoor. Đồng Nai Nhà hát Đồng Nai giải trí hiện đại đô thị"
719,Hồ Long Tân,Đồng Nai,"Hồ rộng, nước trong xanh, bao quanh núi rừng. Thích hợp picnic và dạo bộ.",4.5,(tham khảo),"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ rộng, nước trong xanh, bao quanh núi rừng. Thích hợp picnic và dạo bộ. Đồng Nai Hồ Long Tân thiên nhiên yên bình hồ"
720,Chùa Bửu Long 2,Đồng Nai,"Chùa cổ kính, kiến trúc đẹp. Thích hợp lễ chùa và tham quan.",4.4,(tham khảo),"tâm linh, cổ kính, chùa/đền/miếu",outdoor,"['tâm linh', 'cổ kính', 'chùađềnmiếu']","Chùa cổ kính, kiến trúc đẹp. Thích hợp lễ chùa và tham quan. Đồng Nai Chùa Bửu Long 2 tâm linh cổ kính chùađềnmiếu"
721,Vườn quốc gia Nam Cát Tiên,Đồng Nai,Khu bảo tồn thiên nhiên với rừng nguyên sinh và động vật hoang dã. Thích hợp trekking và cắm trại.,4.7,(tham khảo),"thiên nhiên, nguyên sơ, khu sinh thái",outdoor,"['thiên nhiên', 'nguyên sơ', 'khu sinh thái']",Khu bảo tồn thiên nhiên với rừng nguyên sinh và động vật hoang dã. Thích hợp trekking và cắm trại. Đồng Nai Vườn quốc gia Nam Cát Tiên thiên nhiên nguyên sơ khu sinh thái
722,Thác Đá Hàn,Đồng Nai,Thác nước đẹp giữa rừng núi. Thích hợp trekking và chụp ảnh.,4.5,(tham khảo),"thiên nhiên, nguyên sơ, thác",outdoor,"['thiên nhiên', 'nguyên sơ', 'thác']",Thác nước đẹp giữa rừng núi. Thích hợp trekking và chụp ảnh. Đồng Nai Thác Đá Hàn thiên nhiên nguyên sơ thác
