stt,name,province,description,rating,image,keywords,activities,clean_keywords,text_for_model
968,Đỉnh Tây Côn Lĩnh,Điện Biên,"Núi cao, cảnh quan hùng vĩ, thích hợp leo núi và chụp ảnh.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, hoành tráng, núi",outdoor,"['thiên nhiên', 'hoành tráng', 'núi']","Núi cao, cảnh quan hùng vĩ, thích hợp leo núi và chụp ảnh. Điện Biên Đỉnh Tây Côn Lĩnh thiên nhiên hoành tráng núi"
969,Chợ Mường Lay,Điện Biên,"Chợ sầm uất, trải nghiệm mua sắm và đời sống bản địa.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"mua sắm, sầm uất, chợ",indoor,"['mua sắm', 'sầm uất', 'chợ']","Chợ sầm uất, trải nghiệm mua sắm và đời sống bản địa. Điện Biên Chợ Mường Lay mua sắm sầm uất chợ"
970,Thác Pa Thơm,Điện Biên,"Thác nước nguyên sơ, cảnh quan hoang sơ, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, thác",outdoor,"['thiên nhiên', 'nguyên sơ', 'thác']","Thác nước nguyên sơ, cảnh quan hoang sơ, trekking và chụp ảnh. Điện Biên Thác Pa Thơm thiên nhiên nguyên sơ thác"
971,Bảo tàng Chiến thắng Điện Biên Phủ 2,Điện Biên,"Bảo tàng giới thiệu trận chiến lịch sử, tham quan và học hỏi kiến thức lịch sử.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"khoa học/bảo tàng, truyền thống, bảo tàng",indoor,"['khoa họcbảo tàng', 'truyền thống', 'bảo tàng']","Bảo tàng giới thiệu trận chiến lịch sử, tham quan và học hỏi kiến thức lịch sử. Điện Biên Bảo tàng Chiến thắng Điện Biên Phủ 2 khoa họcbảo tàng truyền thống bảo tàng"
972,Núi Pú Nhi,Điện Biên,"Núi cao, cảnh quan hùng vĩ, thích hợp trekking và chụp ảnh.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, hoành tráng, núi",outdoor,"['thiên nhiên', 'hoành tráng', 'núi']","Núi cao, cảnh quan hùng vĩ, thích hợp trekking và chụp ảnh. Điện Biên Núi Pú Nhi thiên nhiên hoành tráng núi"
973,Hồ Suối Lìn,Điện Biên,"Hồ yên bình, thích hợp dạo bộ, picnic và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ yên bình, thích hợp dạo bộ, picnic và chụp ảnh. Điện Biên Hồ Suối Lìn thiên nhiên yên bình hồ"
974,Bản Mển,Điện Biên,"Bản làng dân tộc, trải nghiệm văn hóa, trekking và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, yên bình, bản làng",outdoor,"['đời sống địa phương', 'yên bình', 'bản làng']","Bản làng dân tộc, trải nghiệm văn hóa, trekking và chụp ảnh. Điện Biên Bản Mển đời sống địa phương yên bình bản làng"
976,Chùa Tây Phong,Điện Biên,"Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"tâm linh, cổ kính, chùa/đền/miếu",indoor,"['tâm linh', 'cổ kính', 'chùađềnmiếu']","Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa. Điện Biên Chùa Tây Phong tâm linh cổ kính chùađềnmiếu"
977,Đèo Pha Đin,Điện Biên,"Đèo nổi tiếng, cảnh quan hùng vĩ, thích hợp ngắm cảnh và chụp ảnh.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, hoành tráng, đèo",outdoor,"['thiên nhiên', 'hoành tráng', 'đèo']","Đèo nổi tiếng, cảnh quan hùng vĩ, thích hợp ngắm cảnh và chụp ảnh. Điện Biên Đèo Pha Đin thiên nhiên hoành tráng đèo"
978,Bản Na Ư,Điện Biên,"Bản làng dân tộc, trải nghiệm văn hóa và đời sống địa phương.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, yên bình, bản làng",outdoor,"['đời sống địa phương', 'yên bình', 'bản làng']","Bản làng dân tộc, trải nghiệm văn hóa và đời sống địa phương. Điện Biên Bản Na Ư đời sống địa phương yên bình bản làng"
979,Thác Háng Tề Chơ,Điện Biên,"Thác nước nguyên sơ, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, thác",outdoor,"['thiên nhiên', 'nguyên sơ', 'thác']","Thác nước nguyên sơ, trekking và chụp ảnh. Điện Biên Thác Háng Tề Chơ thiên nhiên nguyên sơ thác"
980,Chợ Điện Biên,Điện Biên,"Chợ truyền thống, sầm uất, trải nghiệm mua sắm và đời sống bản địa.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"mua sắm, sầm uất, chợ",indoor,"['mua sắm', 'sầm uất', 'chợ']","Chợ truyền thống, sầm uất, trải nghiệm mua sắm và đời sống bản địa. Điện Biên Chợ Điện Biên mua sắm sầm uất chợ"
981,Đồi E1,Điện Biên,"Di tích lịch sử, tầm nhìn rộng, tham quan và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"lịch sử, hoành tráng, di tích lịch sử",outdoor,"['lịch sử', 'hoành tráng', 'di tích lịch sử']","Di tích lịch sử, tầm nhìn rộng, tham quan và chụp ảnh. Điện Biên Đồi E1 lịch sử hoành tráng di tích lịch sử"
982,Bản Huổi Luông,Điện Biên,"Bản dân tộc, trải nghiệm văn hóa và trekking.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, yên bình, bản làng",outdoor,"['đời sống địa phương', 'yên bình', 'bản làng']","Bản dân tộc, trải nghiệm văn hóa và trekking. Điện Biên Bản Huổi Luông đời sống địa phương yên bình bản làng"
983,Thác Huổi Luông,Điện Biên,"Thác nước hùng vĩ, cảnh quan nguyên sơ, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, thác",outdoor,"['thiên nhiên', 'nguyên sơ', 'thác']","Thác nước hùng vĩ, cảnh quan nguyên sơ, trekking và chụp ảnh. Điện Biên Thác Huổi Luông thiên nhiên nguyên sơ thác"
984,Hồ Tà Lèng,Điện Biên,"Hồ nước yên bình, thích hợp dạo bộ, picnic và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ nước yên bình, thích hợp dạo bộ, picnic và chụp ảnh. Điện Biên Hồ Tà Lèng thiên nhiên yên bình hồ"
985,Chùa Mường Phăng,Điện Biên,"Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa và tham quan.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"tâm linh, cổ kính, chùa/đền/miếu",outdoor,"['tâm linh', 'cổ kính', 'chùađềnmiếu']","Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa và tham quan. Điện Biên Chùa Mường Phăng tâm linh cổ kính chùađềnmiếu"
986,Núi Pú Cải,Điện Biên,"Núi cao, cảnh quan hùng vĩ, leo núi và chụp ảnh.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, hoành tráng, núi",outdoor,"['thiên nhiên', 'hoành tráng', 'núi']","Núi cao, cảnh quan hùng vĩ, leo núi và chụp ảnh. Điện Biên Núi Pú Cải thiên nhiên hoành tráng núi"
987,Bản Pú Nhi,Điện Biên,"Bản làng dân tộc, trải nghiệm văn hóa và đời sống địa phương.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, yên bình, bản làng",outdoor,"['đời sống địa phương', 'yên bình', 'bản làng']","Bản làng dân tộc, trải nghiệm văn hóa và đời sống địa phương. Điện Biên Bản Pú Nhi đời sống địa phương yên bình bản làng"
988,Thác Pú Nhi,Điện Biên,"Thác nước nguyên sơ, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, thác",outdoor,"['thiên nhiên', 'nguyên sơ', 'thác']","Thác nước nguyên sơ, trekking và chụp ảnh. Điện Biên Thác Pú Nhi thiên nhiên nguyên sơ thác"
989,Chợ Mường Nhé,Điện Biên,"Chợ truyền thống, sầm uất, trải nghiệm mua sắm và đời sống địa phương.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"mua sắm, sầm uất, chợ",indoor,"['mua sắm', 'sầm uất', 'chợ']","Chợ truyền thống, sầm uất, trải nghiệm mua sắm và đời sống địa phương. Điện Biên Chợ Mường Nhé mua sắm sầm uất chợ"
990,Hồ Nậm Pông,Điện Biên,"Hồ nước rộng, cảnh quan yên bình, picnic và dạo bộ.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ nước rộng, cảnh quan yên bình, picnic và dạo bộ. Điện Biên Hồ Nậm Pông thiên nhiên yên bình hồ"
991,Bản Háng Lìa,Điện Biên,"Bản làng dân tộc, trải nghiệm văn hóa, trekking và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, yên bình, bản làng",outdoor,"['đời sống địa phương', 'yên bình', 'bản làng']","Bản làng dân tộc, trải nghiệm văn hóa, trekking và chụp ảnh. Điện Biên Bản Háng Lìa đời sống địa phương yên bình bản làng"
992,Chùa Huổi Lếch,Điện Biên,"Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"tâm linh, cổ kính, chùa/đền/miếu",outdoor,"['tâm linh', 'cổ kính', 'chùađềnmiếu']","Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa. Điện Biên Chùa Huổi Lếch tâm linh cổ kính chùađềnmiếu"
993,Đèo Hua Mu,Điện Biên,"Đèo nổi tiếng, cảnh quan hùng vĩ, thích hợp ngắm cảnh và chụp ảnh.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, hoành tráng, đèo",outdoor,"['thiên nhiên', 'hoành tráng', 'đèo']","Đèo nổi tiếng, cảnh quan hùng vĩ, thích hợp ngắm cảnh và chụp ảnh. Điện Biên Đèo Hua Mu thiên nhiên hoành tráng đèo"
994,Thác Huổi Khôn,Điện Biên,"Thác nước hùng vĩ, nguyên sơ, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, thác",outdoor,"['thiên nhiên', 'nguyên sơ', 'thác']","Thác nước hùng vĩ, nguyên sơ, trekking và chụp ảnh. Điện Biên Thác Huổi Khôn thiên nhiên nguyên sơ thác"
996,Bản Huổi Lếch,Điện Biên,"Bản dân tộc, trải nghiệm văn hóa và đời sống địa phương.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, yên bình, bản làng",outdoor,"['đời sống địa phương', 'yên bình', 'bản làng']","Bản dân tộc, trải nghiệm văn hóa và đời sống địa phương. Điện Biên Bản Huổi Lếch đời sống địa phương yên bình bản làng"
997,Chùa Tây Phong 2,Điện Biên,"Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"tâm linh, cổ kính, chùa/đền/miếu",indoor,"['tâm linh', 'cổ kính', 'chùađềnmiếu']","Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa. Điện Biên Chùa Tây Phong 2 tâm linh cổ kính chùađềnmiếu"
998,Đồi A1 2,Điện Biên,"Di tích lịch sử chiến trường, tầm nhìn rộng, tham quan và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"lịch sử, hoành tráng, di tích lịch sử",outdoor,"['lịch sử', 'hoành tráng', 'di tích lịch sử']","Di tích lịch sử chiến trường, tầm nhìn rộng, tham quan và chụp ảnh. Điện Biên Đồi A1 2 lịch sử hoành tráng di tích lịch sử"
999,Rừng nguyên sinh Mường Phăng 2,Điện Biên,"Khu rừng nguyên sinh, trekking, khám phá thiên nhiên và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, rừng",outdoor,"['thiên nhiên', 'nguyên sơ', 'rừng']","Khu rừng nguyên sinh, trekking, khám phá thiên nhiên và chụp ảnh. Điện Biên Rừng nguyên sinh Mường Phăng 2 thiên nhiên nguyên sơ rừng"
1000,Hồ Suối Lìn 2,Điện Biên,"Hồ yên bình, thích hợp dạo bộ, picnic và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ yên bình, thích hợp dạo bộ, picnic và chụp ảnh. Điện Biên Hồ Suối Lìn 2 thiên nhiên yên bình hồ"
1001,Thác Dải Yếm,Sơn La,"Thác nước hùng vĩ, cảnh quan thơ mộng, thích hợp trekking, chụp ảnh và picnic. Không gian hoang sơ và nguyên sơ.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác nước hùng vĩ, cảnh quan thơ mộng, thích hợp trekking, chụp ảnh và picnic. Không gian hoang sơ và nguyên sơ. Sơn La Thác Dải Yếm thiên nhiên hoành tráng thác"
1002,Bản Phiêng Cành,Sơn La,"Bản làng dân tộc Thái, trải nghiệm văn hóa, đời sống bản địa và trekking.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, yên bình, bản làng",outdoor,"['đời sống địa phương', 'yên bình', 'bản làng']","Bản làng dân tộc Thái, trải nghiệm văn hóa, đời sống bản địa và trekking. Sơn La Bản Phiêng Cành đời sống địa phương yên bình bản làng"
1003,Hồ Suối Chiếu,Sơn La,"Hồ rộng, nước trong xanh, thích hợp picnic, dạo bộ và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ rộng, nước trong xanh, thích hợp picnic, dạo bộ và chụp ảnh. Sơn La Hồ Suối Chiếu thiên nhiên yên bình hồ"
1005,Đồi Mộc Châu,Sơn La,"Đồi chè xanh mát, cảnh quan thơ mộng, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, xanh mát, đồi",outdoor,"['thiên nhiên', 'xanh mát', 'đồi']","Đồi chè xanh mát, cảnh quan thơ mộng, trekking và chụp ảnh. Sơn La Đồi Mộc Châu thiên nhiên xanh mát đồi"
1006,Thác Nà Phòn,Sơn La,"Thác nước nguyên sơ, cảnh quan hoang sơ, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, thác",outdoor,"['thiên nhiên', 'nguyên sơ', 'thác']","Thác nước nguyên sơ, cảnh quan hoang sơ, trekking và chụp ảnh. Sơn La Thác Nà Phòn thiên nhiên nguyên sơ thác"
1007,Bản Bó Sinh,Sơn La,"Bản làng dân tộc, trải nghiệm văn hóa địa phương và đời sống bản địa.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, yên bình, bản làng",outdoor,"['đời sống địa phương', 'yên bình', 'bản làng']","Bản làng dân tộc, trải nghiệm văn hóa địa phương và đời sống bản địa. Sơn La Bản Bó Sinh đời sống địa phương yên bình bản làng"
1008,Chợ Mộc Châu,Sơn La,"Chợ sầm uất, trải nghiệm đời sống địa phương, mua sắm và thưởng thức ẩm thực.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"mua sắm, sầm uất, chợ",indoor,"['mua sắm', 'sầm uất', 'chợ']","Chợ sầm uất, trải nghiệm đời sống địa phương, mua sắm và thưởng thức ẩm thực. Sơn La Chợ Mộc Châu mua sắm sầm uất chợ"
1009,Hồ Sông Đà,Sơn La,"Hồ rộng, cảnh quan yên bình, thích hợp picnic, dạo bộ và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ rộng, cảnh quan yên bình, thích hợp picnic, dạo bộ và chụp ảnh. Sơn La Hồ Sông Đà thiên nhiên yên bình hồ"
1010,Thác Pha Luông,Sơn La,"Thác nước hùng vĩ, thích hợp trekking, chụp ảnh và khám phá thiên nhiên.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác nước hùng vĩ, thích hợp trekking, chụp ảnh và khám phá thiên nhiên. Sơn La Thác Pha Luông thiên nhiên hoành tráng thác"
1011,Bản Pa Phách,Sơn La,"Bản làng dân tộc, trải nghiệm văn hóa và đời sống bản địa.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, yên bình, bản làng",outdoor,"['đời sống địa phương', 'yên bình', 'bản làng']","Bản làng dân tộc, trải nghiệm văn hóa và đời sống bản địa. Sơn La Bản Pa Phách đời sống địa phương yên bình bản làng"
1012,Chùa Bản Vặt,Sơn La,"Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa và tham quan.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"tâm linh, cổ kính, chùa/đền/miếu",outdoor,"['tâm linh', 'cổ kính', 'chùađềnmiếu']","Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa và tham quan. Sơn La Chùa Bản Vặt tâm linh cổ kính chùađềnmiếu"
1013,Đèo Thung Khe,Sơn La,"Đèo nổi tiếng với cảnh quan hùng vĩ, thích hợp ngắm cảnh và chụp ảnh.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, hoành tráng, đèo",outdoor,"['thiên nhiên', 'hoành tráng', 'đèo']","Đèo nổi tiếng với cảnh quan hùng vĩ, thích hợp ngắm cảnh và chụp ảnh. Sơn La Đèo Thung Khe thiên nhiên hoành tráng đèo"
1014,Rừng nguyên sinh Mộc Châu,Sơn La,"Khu rừng nguyên sinh, trekking, ngắm cảnh và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, rừng",outdoor,"['thiên nhiên', 'nguyên sơ', 'rừng']","Khu rừng nguyên sinh, trekking, ngắm cảnh và chụp ảnh. Sơn La Rừng nguyên sinh Mộc Châu thiên nhiên nguyên sơ rừng"
1015,Hồ Mộc Châu,Sơn La,"Hồ rộng, cảnh quan yên bình, thích hợp dạo bộ, picnic và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ rộng, cảnh quan yên bình, thích hợp dạo bộ, picnic và chụp ảnh. Sơn La Hồ Mộc Châu thiên nhiên yên bình hồ"
1016,Bản Tà Số,Sơn La,"Bản làng dân tộc, trải nghiệm văn hóa, trekking và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, yên bình, bản làng",outdoor,"['đời sống địa phương', 'yên bình', 'bản làng']","Bản làng dân tộc, trải nghiệm văn hóa, trekking và chụp ảnh. Sơn La Bản Tà Số đời sống địa phương yên bình bản làng"
1017,Thác Dải Yếm 2,Sơn La,"Thác nước hùng vĩ, trekking và chụp ảnh, cảnh quan nguyên sơ.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác nước hùng vĩ, trekking và chụp ảnh, cảnh quan nguyên sơ. Sơn La Thác Dải Yếm 2 thiên nhiên hoành tráng thác"
1018,Chợ Sơn La,Sơn La,"Chợ sầm uất, trải nghiệm đời sống bản địa và mua sắm.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"mua sắm, sầm uất, chợ",indoor,"['mua sắm', 'sầm uất', 'chợ']","Chợ sầm uất, trải nghiệm đời sống bản địa và mua sắm. Sơn La Chợ Sơn La mua sắm sầm uất chợ"
1020,Hồ Tân Lập,Sơn La,"Hồ yên bình, cảnh quan đẹp, picnic và dạo bộ.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ yên bình, cảnh quan đẹp, picnic và dạo bộ. Sơn La Hồ Tân Lập thiên nhiên yên bình hồ"
1021,Bản Nà Bai,Sơn La,"Bản làng dân tộc, trải nghiệm văn hóa và trekking.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, yên bình, bản làng",outdoor,"['đời sống địa phương', 'yên bình', 'bản làng']","Bản làng dân tộc, trải nghiệm văn hóa và trekking. Sơn La Bản Nà Bai đời sống địa phương yên bình bản làng"
1022,Thác Dải Yếm 3,Sơn La,"Thác hùng vĩ, cảnh quan nguyên sơ, trekking và chụp ảnh.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, hoành tráng, thác",outdoor,"['thiên nhiên', 'hoành tráng', 'thác']","Thác hùng vĩ, cảnh quan nguyên sơ, trekking và chụp ảnh. Sơn La Thác Dải Yếm 3 thiên nhiên hoành tráng thác"
1023,Đỉnh Pha Luông,Sơn La,"Núi cao, cảnh quan hùng vĩ, leo núi và chụp ảnh.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, hoành tráng, núi",outdoor,"['thiên nhiên', 'hoành tráng', 'núi']","Núi cao, cảnh quan hùng vĩ, leo núi và chụp ảnh. Sơn La Đỉnh Pha Luông thiên nhiên hoành tráng núi"
1024,Chùa Hang 2,Sơn La,"Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"tâm linh, cổ kính, chùa/đền/miếu",indoor,"['tâm linh', 'cổ kính', 'chùađềnmiếu']","Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa. Sơn La Chùa Hang 2 tâm linh cổ kính chùađềnmiếu"
1025,Hồ Suối Chiếu 2,Sơn La,"Hồ yên bình, picnic, dạo bộ và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ yên bình, picnic, dạo bộ và chụp ảnh. Sơn La Hồ Suối Chiếu 2 thiên nhiên yên bình hồ"
1026,Bản Pa Phách 2,Sơn La,"Bản làng dân tộc, trải nghiệm văn hóa và đời sống bản địa.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, yên bình, bản làng",outdoor,"['đời sống địa phương', 'yên bình', 'bản làng']","Bản làng dân tộc, trải nghiệm văn hóa và đời sống bản địa. Sơn La Bản Pa Phách 2 đời sống địa phương yên bình bản làng"
1027,Chợ Mộc Châu 2,Sơn La,"Chợ sầm uất, trải nghiệm đời sống bản địa, mua sắm và thưởng thức ẩm thực.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"mua sắm, sầm uất, chợ",indoor,"['mua sắm', 'sầm uất', 'chợ']","Chợ sầm uất, trải nghiệm đời sống bản địa, mua sắm và thưởng thức ẩm thực. Sơn La Chợ Mộc Châu 2 mua sắm sầm uất chợ"
1028,Đồi chè Mộc Châu,Sơn La,"Đồi chè xanh mát, cảnh quan thơ mộng, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, xanh mát, đồi",outdoor,"['thiên nhiên', 'xanh mát', 'đồi']","Đồi chè xanh mát, cảnh quan thơ mộng, trekking và chụp ảnh. Sơn La Đồi chè Mộc Châu thiên nhiên xanh mát đồi"
1029,Rừng nguyên sinh Nà Sản,Sơn La,"Khu rừng nguyên sinh, trekking, ngắm cảnh và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, rừng",outdoor,"['thiên nhiên', 'nguyên sơ', 'rừng']","Khu rừng nguyên sinh, trekking, ngắm cảnh và chụp ảnh. Sơn La Rừng nguyên sinh Nà Sản thiên nhiên nguyên sơ rừng"
1030,Hồ Mộc Châu 2,Sơn La,"Hồ rộng, cảnh quan yên bình, picnic và dạo bộ.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, hồ",outdoor,"['thiên nhiên', 'yên bình', 'hồ']","Hồ rộng, cảnh quan yên bình, picnic và dạo bộ. Sơn La Hồ Mộc Châu 2 thiên nhiên yên bình hồ"
