stt,name,province,description,rating,image,keywords,activities,clean_keywords,text_for_model
934,Hồ Sìn Hồ 2,Lai Châu,"Hồ yên bình, nước trong xanh, dạo bộ và picnic.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, ngắm cảnh, thư giãn",outdoor,"['thiên nhiên', 'yên bình', 'ngắm cảnh', 'thư giãn']","Hồ yên bình, nước trong xanh, dạo bộ và picnic. Lai Châu Hồ Sìn Hồ 2 thiên nhiên yên bình ngắm cảnh thư giãn"
935,Bản Dào San 2,Lai Châu,"Bản làng dân tộc, trải nghiệm văn hóa và đời sống bản địa.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, văn hóa dân gian, tham quan, trải nghiệm văn hóa bản địa",outdoor,"['đời sống địa phương', 'văn hóa dân gian', 'tham quan', 'trải nghiệm văn hóa bản địa']","Bản làng dân tộc, trải nghiệm văn hóa và đời sống bản địa. Lai Châu Bản Dào San 2 đời sống địa phương văn hóa dân gian tham quan trải nghiệm văn hóa bản địa"
936,Điện Biên Phủ,Điện Biên,"biểu tượng lịch sử, nổi tiếng với trận Điện Biên Phủ. Thích hợp tham quan di tích, tìm hiểu lịch sử và chụp ảnh. Không gian hoài niệm và cổ kính.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"lịch sử, di sản, hoài niệm, tham quan di tích",outdoor,"['lịch sử', 'di sản', 'hoài niệm', 'tham quan di tích']","biểu tượng lịch sử, nổi tiếng với trận Điện Biên Phủ. Thích hợp tham quan di tích, tìm hiểu lịch sử và chụp ảnh. Không gian hoài niệm và cổ kính. Điện Biên Điện Biên Phủ lịch sử di sản hoài niệm tham quan di tích"
937,Đồi A1,Điện Biên,"Di tích lịch sử chiến trường, tầm nhìn rộng, tham quan và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"lịch sử, di sản, hoài niệm, tham quan di tích",outdoor,"['lịch sử', 'di sản', 'hoài niệm', 'tham quan di tích']","Di tích lịch sử chiến trường, tầm nhìn rộng, tham quan và chụp ảnh. Điện Biên Đồi A1 lịch sử di sản hoài niệm tham quan di tích"
938,Bảo tàng Chiến thắng Điện Biên Phủ,Điện Biên,"Bảo tàng giới thiệu trận chiến lịch sử, tham quan và học hỏi kiến thức lịch sử.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"bảo tàng, lịch sử, hoài niệm, tham quan bảo tàng",indoor,"['bảo tàng', 'lịch sử', 'hoài niệm', 'tham quan bảo tàng']","Bảo tàng giới thiệu trận chiến lịch sử, tham quan và học hỏi kiến thức lịch sử. Điện Biên Bảo tàng Chiến thắng Điện Biên Phủ bảo tàng lịch sử hoài niệm tham quan bảo tàng"
939,Hồ Pá Khoang,Điện Biên,"Hồ nước trong xanh, cảnh quan yên bình, thích hợp picnic, dạo bộ và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, xanh mát, thư giãn, ngắm cảnh",outdoor,"['thiên nhiên', 'xanh mát', 'thư giãn', 'ngắm cảnh']","Hồ nước trong xanh, cảnh quan yên bình, thích hợp picnic, dạo bộ và chụp ảnh. Điện Biên Hồ Pá Khoang thiên nhiên xanh mát thư giãn ngắm cảnh"
940,Rừng nguyên sinh Mường Phăng,Điện Biên,"Khu rừng nguyên sinh, trekking, khám phá thiên nhiên và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"sinh thái, thiên nhiên, nguyên sơ, trekking",outdoor,"['sinh thái', 'thiên nhiên', 'nguyên sơ', 'trekking']","Khu rừng nguyên sinh, trekking, khám phá thiên nhiên và chụp ảnh. Điện Biên Rừng nguyên sinh Mường Phăng sinh thái thiên nhiên nguyên sơ trekking"
941,Chùa Chiềng Sơ,Điện Biên,"Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa và tham quan.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"tâm linh, kiến trúc tôn giáo, yên bình, đi lễ chùa",outdoor,"['tâm linh', 'kiến trúc tôn giáo', 'yên bình', 'đi lễ chùa']","Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa và tham quan. Điện Biên Chùa Chiềng Sơ tâm linh kiến trúc tôn giáo yên bình đi lễ chùa"
942,Bản Phủ,Điện Biên,"Bản làng dân tộc, trải nghiệm văn hóa và đời sống địa phương.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, văn hóa dân gian, truyền thống, trải nghiệm văn hóa bản địa",outdoor,"['đời sống địa phương', 'văn hóa dân gian', 'truyền thống', 'trải nghiệm văn hóa bản địa']","Bản làng dân tộc, trải nghiệm văn hóa và đời sống địa phương. Điện Biên Bản Phủ đời sống địa phương văn hóa dân gian truyền thống trải nghiệm văn hóa bản địa"
943,Đỉnh Tây Côn Lĩnh,Điện Biên,"Núi cao, cảnh quan hùng vĩ, thích hợp leo núi và chụp ảnh.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, mạo hiểm, nguyên sơ, leo núi",outdoor,"['thiên nhiên', 'mạo hiểm', 'nguyên sơ', 'leo núi']","Núi cao, cảnh quan hùng vĩ, thích hợp leo núi và chụp ảnh. Điện Biên Đỉnh Tây Côn Lĩnh thiên nhiên mạo hiểm nguyên sơ leo núi"
944,Chợ Mường Lay,Điện Biên,"Chợ sầm uất, trải nghiệm mua sắm và đời sống bản địa.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, sầm uất, truyền thống, shopping",indoor,"['đời sống địa phương', 'sầm uất', 'truyền thống', 'shopping']","Chợ sầm uất, trải nghiệm mua sắm và đời sống bản địa. Điện Biên Chợ Mường Lay đời sống địa phương sầm uất truyền thống shopping"
945,Thác Pa Thơm,Điện Biên,"Thác nước nguyên sơ, cảnh quan hoang sơ, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, xanh mát, nguyên sơ, ngắm cảnh",outdoor,"['thiên nhiên', 'xanh mát', 'nguyên sơ', 'ngắm cảnh']","Thác nước nguyên sơ, cảnh quan hoang sơ, trekking và chụp ảnh. Điện Biên Thác Pa Thơm thiên nhiên xanh mát nguyên sơ ngắm cảnh"
946,Bảo tàng Chiến thắng Điện Biên Phủ 2,Điện Biên,"Bảo tàng giới thiệu trận chiến lịch sử, tham quan và học hỏi kiến thức lịch sử.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"bảo tàng, lịch sử, hoài niệm, tham quan bảo tàng",indoor,"['bảo tàng', 'lịch sử', 'hoài niệm', 'tham quan bảo tàng']","Bảo tàng giới thiệu trận chiến lịch sử, tham quan và học hỏi kiến thức lịch sử. Điện Biên Bảo tàng Chiến thắng Điện Biên Phủ 2 bảo tàng lịch sử hoài niệm tham quan bảo tàng"
947,Núi Pú Nhi,Điện Biên,"Núi cao, cảnh quan hùng vĩ, thích hợp trekking và chụp ảnh.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, mạo hiểm, leo núi",outdoor,"['thiên nhiên', 'nguyên sơ', 'mạo hiểm', 'leo núi']","Núi cao, cảnh quan hùng vĩ, thích hợp trekking và chụp ảnh. Điện Biên Núi Pú Nhi thiên nhiên nguyên sơ mạo hiểm leo núi"
948,Hồ Suối Lìn,Điện Biên,"Hồ yên bình, thích hợp dạo bộ, picnic và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, xanh mát, ngắm cảnh",outdoor,"['thiên nhiên', 'yên bình', 'xanh mát', 'ngắm cảnh']","Hồ yên bình, thích hợp dạo bộ, picnic và chụp ảnh. Điện Biên Hồ Suối Lìn thiên nhiên yên bình xanh mát ngắm cảnh"
949,Bản Mển,Điện Biên,"Bản làng dân tộc, trải nghiệm văn hóa, trekking và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, văn hóa dân gian, truyền thống, trải nghiệm văn hóa bản địa",outdoor,"['đời sống địa phương', 'văn hóa dân gian', 'truyền thống', 'trải nghiệm văn hóa bản địa']","Bản làng dân tộc, trải nghiệm văn hóa, trekking và chụp ảnh. Điện Biên Bản Mển đời sống địa phương văn hóa dân gian truyền thống trải nghiệm văn hóa bản địa"
950,Chùa Tây Phong,Điện Biên,"Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"tâm linh, kiến trúc tôn giáo, yên bình, đi lễ chùa",outdoor,"['tâm linh', 'kiến trúc tôn giáo', 'yên bình', 'đi lễ chùa']","Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa. Điện Biên Chùa Tây Phong tâm linh kiến trúc tôn giáo yên bình đi lễ chùa"
951,Đèo Pha Đin,Điện Biên,"Đèo nổi tiếng, cảnh quan hùng vĩ, thích hợp ngắm cảnh và chụp ảnh.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, cảnh đẹp, hoành tráng, ngắm cảnh",outdoor,"['thiên nhiên', 'cảnh đẹp', 'hoành tráng', 'ngắm cảnh']","Đèo nổi tiếng, cảnh quan hùng vĩ, thích hợp ngắm cảnh và chụp ảnh. Điện Biên Đèo Pha Đin thiên nhiên cảnh đẹp hoành tráng ngắm cảnh"
952,Bản Na Ư,Điện Biên,"Bản làng dân tộc, trải nghiệm văn hóa và đời sống địa phương.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, văn hóa dân gian, truyền thống, trải nghiệm văn hóa bản địa",outdoor,"['đời sống địa phương', 'văn hóa dân gian', 'truyền thống', 'trải nghiệm văn hóa bản địa']","Bản làng dân tộc, trải nghiệm văn hóa và đời sống địa phương. Điện Biên Bản Na Ư đời sống địa phương văn hóa dân gian truyền thống trải nghiệm văn hóa bản địa"
953,Thác Háng Tề Chơ,Điện Biên,"Thác nước nguyên sơ, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, xanh mát, ngắm cảnh",outdoor,"['thiên nhiên', 'nguyên sơ', 'xanh mát', 'ngắm cảnh']","Thác nước nguyên sơ, trekking và chụp ảnh. Điện Biên Thác Háng Tề Chơ thiên nhiên nguyên sơ xanh mát ngắm cảnh"
954,Chợ Điện Biên,Điện Biên,"Chợ truyền thống, sầm uất, trải nghiệm mua sắm và đời sống bản địa.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, sầm uất, truyền thống, shopping",indoor,"['đời sống địa phương', 'sầm uất', 'truyền thống', 'shopping']","Chợ truyền thống, sầm uất, trải nghiệm mua sắm và đời sống bản địa. Điện Biên Chợ Điện Biên đời sống địa phương sầm uất truyền thống shopping"
955,Đồi E1,Điện Biên,"Di tích lịch sử, tầm nhìn rộng, tham quan và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"lịch sử, di sản, hoài niệm, tham quan di tích",outdoor,"['lịch sử', 'di sản', 'hoài niệm', 'tham quan di tích']","Di tích lịch sử, tầm nhìn rộng, tham quan và chụp ảnh. Điện Biên Đồi E1 lịch sử di sản hoài niệm tham quan di tích"
956,Bản Huổi Luông,Điện Biên,"Bản dân tộc, trải nghiệm văn hóa và trekking.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, văn hóa dân gian, truyền thống, trải nghiệm văn hóa bản địa",outdoor,"['đời sống địa phương', 'văn hóa dân gian', 'truyền thống', 'trải nghiệm văn hóa bản địa']","Bản dân tộc, trải nghiệm văn hóa và trekking. Điện Biên Bản Huổi Luông đời sống địa phương văn hóa dân gian truyền thống trải nghiệm văn hóa bản địa"
957,Thác Huổi Luông,Điện Biên,"Thác nước hùng vĩ, cảnh quan nguyên sơ, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, xanh mát, ngắm cảnh",outdoor,"['thiên nhiên', 'nguyên sơ', 'xanh mát', 'ngắm cảnh']","Thác nước hùng vĩ, cảnh quan nguyên sơ, trekking và chụp ảnh. Điện Biên Thác Huổi Luông thiên nhiên nguyên sơ xanh mát ngắm cảnh"
958,Hồ Tà Lèng,Điện Biên,"Hồ nước yên bình, thích hợp dạo bộ, picnic và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, xanh mát, ngắm cảnh",outdoor,"['thiên nhiên', 'yên bình', 'xanh mát', 'ngắm cảnh']","Hồ nước yên bình, thích hợp dạo bộ, picnic và chụp ảnh. Điện Biên Hồ Tà Lèng thiên nhiên yên bình xanh mát ngắm cảnh"
959,Chùa Mường Phăng,Điện Biên,"Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa và tham quan.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"tâm linh, kiến trúc tôn giáo, yên bình, đi lễ chùa",outdoor,"['tâm linh', 'kiến trúc tôn giáo', 'yên bình', 'đi lễ chùa']","Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa và tham quan. Điện Biên Chùa Mường Phăng tâm linh kiến trúc tôn giáo yên bình đi lễ chùa"
960,Núi Pú Cải,Điện Biên,"Núi cao, cảnh quan hùng vĩ, leo núi và chụp ảnh.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, mạo hiểm, leo núi",outdoor,"['thiên nhiên', 'nguyên sơ', 'mạo hiểm', 'leo núi']","Núi cao, cảnh quan hùng vĩ, leo núi và chụp ảnh. Điện Biên Núi Pú Cải thiên nhiên nguyên sơ mạo hiểm leo núi"
961,Bản Pú Nhi,Điện Biên,"Bản làng dân tộc, trải nghiệm văn hóa và đời sống địa phương.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, văn hóa dân gian, truyền thống, trải nghiệm văn hóa bản địa",outdoor,"['đời sống địa phương', 'văn hóa dân gian', 'truyền thống', 'trải nghiệm văn hóa bản địa']","Bản làng dân tộc, trải nghiệm văn hóa và đời sống địa phương. Điện Biên Bản Pú Nhi đời sống địa phương văn hóa dân gian truyền thống trải nghiệm văn hóa bản địa"
962,Thác Pú Nhi,Điện Biên,"Thác nước nguyên sơ, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, xanh mát, ngắm cảnh",outdoor,"['thiên nhiên', 'nguyên sơ', 'xanh mát', 'ngắm cảnh']","Thác nước nguyên sơ, trekking và chụp ảnh. Điện Biên Thác Pú Nhi thiên nhiên nguyên sơ xanh mát ngắm cảnh"
963,Chợ Mường Nhé,Điện Biên,"Chợ truyền thống, sầm uất, trải nghiệm mua sắm và đời sống địa phương.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, sầm uất, truyền thống, shopping",indoor,"['đời sống địa phương', 'sầm uất', 'truyền thống', 'shopping']","Chợ truyền thống, sầm uất, trải nghiệm mua sắm và đời sống địa phương. Điện Biên Chợ Mường Nhé đời sống địa phương sầm uất truyền thống shopping"
964,Hồ Nậm Pông,Điện Biên,"Hồ nước rộng, cảnh quan yên bình, picnic và dạo bộ.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, xanh mát, ngắm cảnh",outdoor,"['thiên nhiên', 'yên bình', 'xanh mát', 'ngắm cảnh']","Hồ nước rộng, cảnh quan yên bình, picnic và dạo bộ. Điện Biên Hồ Nậm Pông thiên nhiên yên bình xanh mát ngắm cảnh"
965,Bản Háng Lìa,Điện Biên,"Bản làng dân tộc, trải nghiệm văn hóa, trekking và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, văn hóa dân gian, truyền thống, trải nghiệm văn hóa bản địa",outdoor,"['đời sống địa phương', 'văn hóa dân gian', 'truyền thống', 'trải nghiệm văn hóa bản địa']","Bản làng dân tộc, trải nghiệm văn hóa, trekking và chụp ảnh. Điện Biên Bản Háng Lìa đời sống địa phương văn hóa dân gian truyền thống trải nghiệm văn hóa bản địa"
966,Chùa Huổi Lếch,Điện Biên,"Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"tâm linh, kiến trúc tôn giáo, yên bình, đi lễ chùa",outdoor,"['tâm linh', 'kiến trúc tôn giáo', 'yên bình', 'đi lễ chùa']","Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa. Điện Biên Chùa Huổi Lếch tâm linh kiến trúc tôn giáo yên bình đi lễ chùa"
967,Đèo Hua Mu,Điện Biên,"Đèo nổi tiếng, cảnh quan hùng vĩ, thích hợp ngắm cảnh và chụp ảnh.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, cảnh đẹp, hoành tráng, ngắm cảnh",outdoor,"['thiên nhiên', 'cảnh đẹp', 'hoành tráng', 'ngắm cảnh']","Đèo nổi tiếng, cảnh quan hùng vĩ, thích hợp ngắm cảnh và chụp ảnh. Điện Biên Đèo Hua Mu thiên nhiên cảnh đẹp hoành tráng ngắm cảnh"
968,Thác Huổi Khôn,Điện Biên,"Thác nước hùng vĩ, nguyên sơ, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, xanh mát, ngắm cảnh",outdoor,"['thiên nhiên', 'nguyên sơ', 'xanh mát', 'ngắm cảnh']","Thác nước hùng vĩ, nguyên sơ, trekking và chụp ảnh. Điện Biên Thác Huổi Khôn thiên nhiên nguyên sơ xanh mát ngắm cảnh"
969,Bản Huổi Lếch,Điện Biên,"Bản dân tộc, trải nghiệm văn hóa và đời sống địa phương.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, văn hóa dân gian, truyền thống, trải nghiệm văn hóa bản địa",outdoor,"['đời sống địa phương', 'văn hóa dân gian', 'truyền thống', 'trải nghiệm văn hóa bản địa']","Bản dân tộc, trải nghiệm văn hóa và đời sống địa phương. Điện Biên Bản Huổi Lếch đời sống địa phương văn hóa dân gian truyền thống trải nghiệm văn hóa bản địa"
970,Chùa Tây Phong 2,Điện Biên,"Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"tâm linh, kiến trúc tôn giáo, yên bình, đi lễ chùa",outdoor,"['tâm linh', 'kiến trúc tôn giáo', 'yên bình', 'đi lễ chùa']","Chùa cổ, kiến trúc trang nghiêm, thích hợp lễ chùa. Điện Biên Chùa Tây Phong 2 tâm linh kiến trúc tôn giáo yên bình đi lễ chùa"
971,Đồi A1 2,Điện Biên,"Di tích lịch sử chiến trường, tầm nhìn rộng, tham quan và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"lịch sử, di sản, hoài niệm, tham quan di tích",outdoor,"['lịch sử', 'di sản', 'hoài niệm', 'tham quan di tích']","Di tích lịch sử chiến trường, tầm nhìn rộng, tham quan và chụp ảnh. Điện Biên Đồi A1 2 lịch sử di sản hoài niệm tham quan di tích"
972,Rừng nguyên sinh Mường Phăng 2,Điện Biên,"Khu rừng nguyên sinh, trekking, khám phá thiên nhiên và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"sinh thái, thiên nhiên, nguyên sơ, trekking",outdoor,"['sinh thái', 'thiên nhiên', 'nguyên sơ', 'trekking']","Khu rừng nguyên sinh, trekking, khám phá thiên nhiên và chụp ảnh. Điện Biên Rừng nguyên sinh Mường Phăng 2 sinh thái thiên nhiên nguyên sơ trekking"
973,Hồ Suối Lìn 2,Điện Biên,"Hồ yên bình, thích hợp dạo bộ, picnic và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, xanh mát, ngắm cảnh",outdoor,"['thiên nhiên', 'yên bình', 'xanh mát', 'ngắm cảnh']","Hồ yên bình, thích hợp dạo bộ, picnic và chụp ảnh. Điện Biên Hồ Suối Lìn 2 thiên nhiên yên bình xanh mát ngắm cảnh"
974,Thác Dải Yếm,Sơn La,"Thác nước hùng vĩ, cảnh quan thơ mộng, thích hợp trekking, chụp ảnh và picnic. Không gian hoang sơ và nguyên sơ.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, xanh mát, nguyên sơ, ngắm cảnh",outdoor,"['thiên nhiên', 'xanh mát', 'nguyên sơ', 'ngắm cảnh']","Thác nước hùng vĩ, cảnh quan thơ mộng, thích hợp trekking, chụp ảnh và picnic. Không gian hoang sơ và nguyên sơ. Sơn La Thác Dải Yếm thiên nhiên xanh mát nguyên sơ ngắm cảnh"
975,Bản Phiêng Cành,Sơn La,"Bản làng dân tộc Thái, trải nghiệm văn hóa, đời sống bản địa và trekking.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, văn hóa dân gian, truyền thống, trải nghiệm văn hóa bản địa",outdoor,"['đời sống địa phương', 'văn hóa dân gian', 'truyền thống', 'trải nghiệm văn hóa bản địa']","Bản làng dân tộc Thái, trải nghiệm văn hóa, đời sống bản địa và trekking. Sơn La Bản Phiêng Cành đời sống địa phương văn hóa dân gian truyền thống trải nghiệm văn hóa bản địa"
976,Hồ Suối Chiếu,Sơn La,"Hồ rộng, nước trong xanh, thích hợp picnic, dạo bộ và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, yên bình, xanh mát, ngắm cảnh",outdoor,"['thiên nhiên', 'yên bình', 'xanh mát', 'ngắm cảnh']","Hồ rộng, nước trong xanh, thích hợp picnic, dạo bộ và chụp ảnh. Sơn La Hồ Suối Chiếu thiên nhiên yên bình xanh mát ngắm cảnh"
977,Đồi Mộc Châu,Sơn La,"Đồi chè xanh mát, cảnh quan thơ mộng, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, cảnh đẹp, thơ mộng, ngắm cảnh",outdoor,"['thiên nhiên', 'cảnh đẹp', 'thơ mộng', 'ngắm cảnh']","Đồi chè xanh mát, cảnh quan thơ mộng, trekking và chụp ảnh. Sơn La Đồi Mộc Châu thiên nhiên cảnh đẹp thơ mộng ngắm cảnh"
978,Thác Nà Phòn,Sơn La,"Thác nước nguyên sơ, cảnh quan hoang sơ, trekking và chụp ảnh.",4.6,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, xanh mát, nguyên sơ, ngắm cảnh",outdoor,"['thiên nhiên', 'xanh mát', 'nguyên sơ', 'ngắm cảnh']","Thác nước nguyên sơ, cảnh quan hoang sơ, trekking và chụp ảnh. Sơn La Thác Nà Phòn thiên nhiên xanh mát nguyên sơ ngắm cảnh"
979,Bản Bó Sinh,Sơn La,"Bản làng dân tộc, trải nghiệm văn hóa địa phương và đời sống bản địa.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, văn hóa dân gian, truyền thống, trải nghiệm văn hóa bản địa",outdoor,"['đời sống địa phương', 'văn hóa dân gian', 'truyền thống', 'trải nghiệm văn hóa bản địa']","Bản làng dân tộc, trải nghiệm văn hóa địa phương và đời sống bản địa. Sơn La Bản Bó Sinh đời sống địa phương văn hóa dân gian truyền thống trải nghiệm văn hóa bản địa"
980,Chợ Mộc Châu,Sơn La,"Chợ sầm uất, trải nghiệm đời sống địa phương, mua sắm và thưởng thức ẩm thực.",4.4,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, sầm uất, truyền thống, shopping",indoor,"['đời sống địa phương', 'sầm uất', 'truyền thống', 'shopping']","Chợ sầm uất, trải nghiệm đời sống địa phương, mua sắm và thưởng thức ẩm thực. Sơn La Chợ Mộc Châu đời sống địa phương sầm uất truyền thống shopping"
981,Hồ Sông Đà,Sơn La,"Hồ rộng, cảnh quan yên bình, thích hợp picnic, dạo bộ và chụp ảnh.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, xanh mát, hoành tráng, ngắm cảnh",outdoor,"['thiên nhiên', 'xanh mát', 'hoành tráng', 'ngắm cảnh']","Hồ rộng, cảnh quan yên bình, thích hợp picnic, dạo bộ và chụp ảnh. Sơn La Hồ Sông Đà thiên nhiên xanh mát hoành tráng ngắm cảnh"
982,Thác Pha Luông,Sơn La,"Thác nước hùng vĩ, thích hợp trekking, chụp ảnh và khám phá thiên nhiên.",4.7,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"thiên nhiên, nguyên sơ, mạo hiểm, ngắm cảnh",outdoor,"['thiên nhiên', 'nguyên sơ', 'mạo hiểm', 'ngắm cảnh']","Thác nước hùng vĩ, thích hợp trekking, chụp ảnh và khám phá thiên nhiên. Sơn La Thác Pha Luông thiên nhiên nguyên sơ mạo hiểm ngắm cảnh"
983,Bản Pa Phách,Sơn La,"Bản làng dân tộc, trải nghiệm văn hóa và đời sống bản địa.",4.5,https://i.pinimg.com/736x/ef/57/1c/ef571cd6d3825c4429ab2c581c6265c5.jpg,"đời sống địa phương, văn hóa dân gian, truyền thống, trải nghiệm văn hóa bản địa",outdoor,"['đời sống địa phương', 'văn hóa dân gian', 'truyền thống', 'trải nghiệm văn hóa bản địa']","Bản làng dân tộc, trải nghiệm văn hóa và đời sống bản địa. Sơn La Bản Pa Phách đời sống địa phương văn hóa dân gian truyền thống trải nghiệm văn hóa bản địa"
